MATNR,MATKL,YEAR_MONTH,DEMAND,REVENUE,N_ORDERS,MONTH,QUARTER,YEAR,IS_Q4,IS_SUMMER,LAG_1,LAG_2,LAG_3,LAG_6,LAG_12,ROLL_3_MEAN,ROLL_6_MEAN,ROLL_3_STD,MATKL_ENC
MAT000022,ELEC,2023-01-01,655,148101.45,8,1,1,2023,0,0,1139.0,1554.0,927.0,302.0,181.0,1206.6666666666667,947.1666666666666,318.92998186644877,3
MAT000022,ELEC,2023-02-01,846,140856.34,6,2,1,2023,0,0,655.0,1139.0,1554.0,864.0,687.0,1116.0,1006.0,449.9411072573832,3
MAT000022,ELEC,2023-03-01,769,217421.29,7,3,1,2023,0,0,846.0,655.0,1139.0,897.0,293.0,880.0,1003.0,243.78474111395897,3
MAT000022,ELEC,2023-04-01,739,222506.05000000002,9,4,2,2023,0,0,769.0,846.0,655.0,927.0,1101.0,756.6666666666666,981.6666666666666,96.09543867079923,3
MAT000022,ELEC,2023-05-01,1536,346906.46,14,5,2,2023,0,0,739.0,769.0,846.0,1554.0,477.0,784.6666666666666,950.3333333333334,55.193598662646885,3
MAT000022,ELEC,2023-06-01,1160,292442.14,12,6,2,2023,0,1,1536.0,739.0,769.0,1139.0,353.0,1014.6666666666666,947.3333333333334,451.73701789130956,3
MAT000022,ELEC,2023-07-01,743,161656.33,8,7,3,2023,0,1,1160.0,1536.0,739.0,655.0,302.0,1145.0,950.8333333333334,398.71167527425126,3
MAT000022,ELEC,2023-08-01,772,274736.81,7,8,3,2023,0,1,743.0,1160.0,1536.0,846.0,864.0,1146.3333333333333,965.5,396.67661051961875,3
MAT000022,ELEC,2023-09-01,830,261731.04,7,9,3,2023,0,0,772.0,743.0,1160.0,769.0,897.0,891.6666666666666,953.1666666666666,232.8354211311785,3
MAT000022,ELEC,2023-10-01,1279,420569.25,9,10,4,2023,1,0,830.0,772.0,743.0,739.0,927.0,781.6666666666666,963.3333333333334,44.29823171790524,3
MAT000022,ELEC,2023-11-01,1208,304214.34,10,11,4,2023,1,0,1279.0,830.0,772.0,1536.0,1554.0,960.3333333333334,1053.3333333333333,277.492942853207,3
MAT000022,ELEC,2023-12-01,92,27833.68,1,12,4,2023,1,0,1208.0,1279.0,830.0,1160.0,1139.0,1105.6666666666667,998.6666666666666,241.35934482288687,3
MAT000022,ELEC,2024-01-01,882,238638.61,10,1,1,2024,0,0,92.0,1208.0,1279.0,743.0,655.0,859.6666666666666,820.6666666666666,665.7659748990882,3
MAT000022,ELEC,2024-02-01,481,152676.28,5,2,1,2024,0,0,882.0,92.0,1208.0,772.0,846.0,727.3333333333334,843.8333333333334,573.8513163994079,3
MAT000022,ELEC,2024-03-01,338,73050.0,6,3,1,2024,0,0,481.0,882.0,92.0,830.0,769.0,485.0,795.3333333333334,395.0151895813628,3
MAT000022,ELEC,2024-04-01,88,29181.68,1,4,2,2024,0,0,338.0,481.0,882.0,1279.0,739.0,567.0,713.3333333333334,282.01241107440643,3
MAT000022,ELEC,2024-05-01,1139,336293.38,8,5,2,2024,0,0,88.0,338.0,481.0,1208.0,1536.0,302.3333333333333,514.8333333333334,198.91287875181288,3
MAT000022,ELEC,2024-06-01,309,96524.53,4,6,2,2024,0,1,1139.0,88.0,338.0,92.0,1160.0,521.6666666666666,503.3333333333333,549.0449283376847,3
MAT000022,ELEC,2024-07-01,415,145163.24,6,7,3,2024,0,1,309.0,1139.0,88.0,882.0,743.0,512.0,539.5,554.1272417053686,3
MAT000022,ELEC,2024-08-01,279,79969.01000000001,4,8,3,2024,0,1,415.0,309.0,1139.0,481.0,772.0,621.0,461.6666666666667,451.72115292512035,3
MAT000022,ELEC,2024-09-01,503,107747.94,3,9,3,2024,0,0,279.0,415.0,309.0,338.0,830.0,334.3333333333333,428.0,71.45161533046961,3
MAT000023,CHEM,2022-05-01,180,43307.35,2,5,2,2022,0,0,428.0,138.0,12.0,484.0,555.0,192.66666666666666,312.0,213.31979123685028,4
MAT000023,CHEM,2022-06-01,1045,299378.83,10,6,2,2022,0,1,180.0,428.0,138.0,312.0,312.0,248.66666666666666,261.3333333333333,156.7205581068845,4
MAT000023,CHEM,2022-07-01,556,123680.32999999999,7,7,3,2022,0,1,1045.0,180.0,428.0,498.0,19.0,551.0,383.5,445.4245166130844,4
MAT000023,CHEM,2022-08-01,791,263798.01,8,8,3,2022,0,1,556.0,1045.0,180.0,12.0,340.0,593.6666666666666,393.1666666666667,433.7284096451756,4
MAT000023,CHEM,2022-09-01,698,233426.98,6,9,3,2022,0,0,791.0,556.0,1045.0,138.0,757.0,797.3333333333334,523.0,244.561512371291,4
MAT000023,CHEM,2022-10-01,257,79478.64,4,10,4,2022,1,0,698.0,791.0,556.0,428.0,332.0,681.6666666666666,616.3333333333334,118.34835585394994,4
MAT000023,CHEM,2022-11-01,685,198699.69,7,11,4,2022,1,0,257.0,698.0,791.0,180.0,484.0,582.0,587.8333333333334,285.2735529277116,4
MAT000023,CHEM,2022-12-01,2603,705633.22,16,12,4,2022,1,0,685.0,257.0,698.0,1045.0,312.0,546.6666666666666,672.0,250.9428885888843,4
MAT000023,CHEM,2023-01-01,1159,275999.77,13,1,1,2023,0,0,2603.0,685.0,257.0,556.0,498.0,1181.6666666666667,931.6666666666666,1249.3747769717993,4
MAT000023,CHEM,2023-02-01,952,248841.36,10,2,1,2023,0,0,1159.0,2603.0,685.0,791.0,12.0,1482.3333333333333,1032.1666666666667,999.0442098993083,4
MAT000023,CHEM,2023-03-01,1342,361094.06,14,3,1,2023,0,0,952.0,1159.0,2603.0,698.0,138.0,1571.3333333333333,1059.0,899.4244455946997,4
MAT000023,CHEM,2023-04-01,924,244848.65,12,4,2,2023,0,0,1342.0,952.0,1159.0,257.0,428.0,1151.0,1166.3333333333333,195.12303810672805,4
MAT000023,CHEM,2023-05-01,1270,384284.92,12,5,2,2023,0,0,924.0,1342.0,952.0,685.0,180.0,1072.6666666666667,1277.5,233.66928196349,4
MAT000023,CHEM,2023-06-01,752,214145.03,9,6,2,2023,0,1,1270.0,924.0,1342.0,2603.0,1045.0,1178.6666666666667,1375.0,223.46662688941493,4
MAT000023,CHEM,2023-07-01,701,160664.34,11,7,3,2023,0,1,752.0,1270.0,924.0,1159.0,556.0,982.0,1066.5,263.8257000369745,4
MAT000023,CHEM,2023-08-01,875,222221.23,7,8,3,2023,0,1,701.0,752.0,1270.0,952.0,791.0,907.6666666666666,990.1666666666666,314.8242896177691,4
MAT000023,CHEM,2023-09-01,682,166482.43,10,9,3,2023,0,0,875.0,701.0,752.0,1342.0,698.0,776.0,977.3333333333334,89.44830909525142,4
MAT000023,CHEM,2023-10-01,869,216508.02,9,10,4,2023,1,0,682.0,875.0,701.0,924.0,257.0,752.6666666666666,867.3333333333334,106.36885509082519,4
MAT000023,CHEM,2023-11-01,1168,321561.28,10,11,4,2023,1,0,869.0,682.0,875.0,1270.0,685.0,808.6666666666666,858.1666666666666,109.73756573449664,4
MAT000023,CHEM,2023-12-01,1028,318644.88,5,12,4,2023,1,0,1168.0,869.0,682.0,752.0,2603.0,906.3333333333334,841.1666666666666,245.14145576244945,4
MAT000023,CHEM,2024-01-01,1077,134234.42,11,1,1,2024,0,0,1028.0,1168.0,869.0,701.0,1159.0,1021.6666666666666,887.1666666666666,149.60057932151517,4
MAT000023,CHEM,2024-02-01,190,7445.35,3,2,1,2024,0,0,1077.0,1028.0,1168.0,875.0,952.0,1091.0,949.8333333333334,71.0422409556429,4
MAT000023,CHEM,2024-03-01,213,65488.880000000005,3,3,1,2024,0,0,190.0,1077.0,1028.0,682.0,1342.0,765.0,835.6666666666666,498.56694635725665,4
MAT000023,CHEM,2024-04-01,333,91353.08,5,4,2,2024,0,0,213.0,190.0,1077.0,869.0,924.0,493.3333333333333,757.5,505.600962551826,4
MAT000023,CHEM,2024-05-01,436,132508.11,5,5,2,2024,0,0,333.0,213.0,190.0,1168.0,1270.0,245.33333333333334,668.1666666666666,76.78758580221792,4
MAT000023,CHEM,2024-07-01,618,207618.5,6,7,3,2024,0,1,436.0,333.0,213.0,1028.0,752.0,327.3333333333333,546.1666666666666,111.60794475902227,4
MAT000023,CHEM,2024-08-01,283,65044.19,3,8,3,2024,0,1,618.0,436.0,333.0,1077.0,701.0,462.3333333333333,477.8333333333333,144.31331654886515,4
MAT000023,CHEM,2024-09-01,24,1053.84,1,9,3,2024,0,0,283.0,618.0,436.0,190.0,875.0,445.6666666666667,345.5,167.70907349733034,4
MAT000023,CHEM,2024-10-01,73,9935.3,1,10,4,2024,1,0,24.0,283.0,618.0,213.0,682.0,308.3333333333333,317.8333333333333,297.8092230494767,4
MAT000023,CHEM,2024-11-01,538,172539.79,3,11,4,2024,1,0,73.0,24.0,283.0,333.0,869.0,126.66666666666667,294.5,137.58754788618404,4
MAT000024,ELEC,2022-04-01,714,198229.16,6,4,2,2022,0,0,211.0,409.0,357.0,524.0,116.0,325.6666666666667,375.5,102.65151403332214,3
MAT000024,ELEC,2022-05-01,722,182288.64,7,5,2,2022,0,0,714.0,211.0,409.0,238.0,114.0,444.6666666666667,407.1666666666667,253.38968671462015,3
MAT000024,ELEC,2022-06-01,442,93611.0,4,6,2,2022,0,1,722.0,714.0,211.0,514.0,183.0,549.0,487.8333333333333,292.74391539364234,3
MAT000024,ELEC,2022-07-01,588,119300.06,6,7,3,2022,0,1,442.0,722.0,714.0,357.0,490.0,626.0,475.8333333333333,159.39887076137023,3
MAT000024,ELEC,2022-08-01,538,205225.78,5,8,3,2022,0,1,588.0,442.0,722.0,409.0,315.0,584.0,514.3333333333334,140.04285058509777,3
MAT000024,ELEC,2022-09-01,425,117618.72,4,9,3,2022,0,0,538.0,588.0,442.0,211.0,219.0,522.6666666666666,535.8333333333334,74.19793348425108,3
MAT000024,ELEC,2022-10-01,1659,385576.99,12,10,4,2022,1,0,425.0,538.0,588.0,714.0,524.0,517.0,571.5,83.50449089719676,3
MAT000024,ELEC,2022-11-01,1754,460314.44,9,11,4,2022,1,0,1659.0,425.0,538.0,722.0,238.0,874.0,729.0,682.1737315376487,3
MAT000024,ELEC,2022-12-01,983,264793.02,8,12,4,2022,1,0,1754.0,1659.0,425.0,442.0,514.0,1279.3333333333333,901.0,741.3975541727484,3
MAT000024,ELEC,2023-01-01,962,265136.70999999996,10,1,1,2023,0,0,983.0,1754.0,1659.0,588.0,357.0,1465.3333333333333,991.1666666666666,420.40496349749895,3
MAT000024,ELEC,2023-02-01,938,302713.83999999997,8,2,1,2023,0,0,962.0,983.0,1754.0,538.0,409.0,1233.0,1053.5,451.3213932443266,3
MAT000024,ELEC,2023-03-01,323,97780.68000000001,4,3,1,2023,0,0,938.0,962.0,983.0,425.0,211.0,961.0,1120.1666666666667,22.516660498397343,3
MAT000024,ELEC,2023-04-01,1221,237927.69,12,4,2,2023,0,0,323.0,938.0,962.0,1659.0,714.0,741.0,1103.1666666666667,362.19745995796285,3
MAT000024,ELEC,2023-05-01,956,297191.37,8,5,2,2023,0,0,1221.0,323.0,938.0,1754.0,722.0,827.3333333333334,1030.1666666666667,459.11472785495937,3
MAT000024,ELEC,2023-06-01,614,138543.52000000002,8,6,2,2023,0,1,956.0,1221.0,323.0,983.0,442.0,833.3333333333334,897.1666666666666,461.3960699153531,3
MAT000024,ELEC,2023-07-01,574,141840.62,8,7,3,2023,0,1,614.0,956.0,1221.0,962.0,588.0,930.3333333333334,835.6666666666666,304.3128872284797,3
MAT000024,ELEC,2023-08-01,877,253461.16999999998,7,8,3,2023,0,1,574.0,614.0,956.0,938.0,538.0,714.6666666666666,771.0,209.95555085144434,3
MAT000024,ELEC,2023-09-01,607,173458.0,6,9,3,2023,0,0,877.0,574.0,614.0,323.0,425.0,688.3333333333334,760.8333333333334,164.60963924792927,3
MAT000024,ELEC,2023-10-01,1163,300061.53,9,10,4,2023,1,0,607.0,877.0,574.0,1221.0,1659.0,686.0,808.1666666666666,166.2317659173483,3
MAT000024,ELEC,2023-11-01,1086,235208.89,8,11,4,2023,1,0,1163.0,607.0,877.0,956.0,1754.0,882.3333333333334,798.5,278.03836665707377,3
MAT000024,ELEC,2023-12-01,779,222128.75,6,12,4,2023,1,0,1086.0,1163.0,607.0,614.0,983.0,952.0,820.1666666666666,301.24906638859494,3
MAT000024,ELEC,2024-01-01,721,159390.55000000002,7,1,1,2024,0,0,779.0,1086.0,1163.0,574.0,962.0,1009.3333333333334,847.6666666666666,203.1559335420293,3
MAT000024,ELEC,2024-02-01,443,113863.23000000001,3,2,1,2024,0,0,721.0,779.0,1086.0,877.0,938.0,862.0,872.1666666666666,196.145354265657,3
MAT000024,ELEC,2024-03-01,772,227037.94,8,3,1,2024,0,0,443.0,721.0,779.0,607.0,323.0,647.6666666666666,799.8333333333334,179.60326648848405,3
MAT000024,ELEC,2024-04-01,461,193019.56,6,4,2,2024,0,0,772.0,443.0,721.0,1163.0,1221.0,645.3333333333334,827.3333333333334,177.07154862747828,3
MAT000024,ELEC,2024-05-01,164,67523.95999999999,2,5,2,2024,0,0,461.0,772.0,443.0,1086.0,956.0,558.6666666666666,710.3333333333334,184.97116892460136,3
MAT000024,ELEC,2024-06-01,164,39100.81,2,6,2,2024,0,1,164.0,461.0,772.0,779.0,614.0,465.6666666666667,556.6666666666666,304.026862848225,3
MAT000024,ELEC,2024-07-01,187,65682.86,4,7,3,2024,0,1,164.0,164.0,461.0,721.0,574.0,263.0,454.1666666666667,171.47302994931897,3
MAT000024,ELEC,2024-08-01,383,116755.12000000001,3,8,3,2024,0,1,187.0,164.0,164.0,443.0,877.0,171.66666666666666,365.1666666666667,13.279056191362132,3
MAT000024,ELEC,2024-09-01,465,63516.69,6,9,3,2024,0,0,383.0,187.0,164.0,772.0,607.0,244.66666666666666,355.1666666666667,120.35087591427563,3
MAT000024,ELEC,2024-11-01,174,6836.46,1,11,4,2024,1,0,465.0,383.0,187.0,461.0,1163.0,345.0,304.0,142.84257068535297,3
MAT000025,CONS,2022-05-01,232,52063.71,3,5,2,2022,0,0,1075.0,409.0,314.0,363.0,9.0,599.3333333333334,626.3333333333334,414.6689442595542,1
MAT000025,CONS,2022-06-01,729,143560.09,10,6,2,2022,0,1,232.0,1075.0,409.0,885.0,148.0,572.0,604.5,444.50984241071643,1
MAT000025,CONS,2022-07-01,462,127712.29000000001,9,7,3,2022,0,1,729.0,232.0,1075.0,712.0,189.0,678.6666666666666,578.5,423.747959680437,1
MAT000025,CONS,2022-08-01,348,88730.26000000001,5,8,3,2022,0,1,462.0,729.0,232.0,314.0,418.0,474.3333333333333,536.8333333333334,248.72943801113144,1
MAT000025,CONS,2022-09-01,929,354610.8,9,9,3,2022,0,0,348.0,462.0,729.0,409.0,750.0,513.0,542.5,195.55306185278704,1
MAT000025,CONS,2022-10-01,1460,346575.83999999997,11,10,4,2022,1,0,929.0,348.0,462.0,1075.0,1389.0,579.6666666666666,629.1666666666666,307.854402816223,1
MAT000025,CONS,2022-11-01,614,219316.98,5,11,4,2022,1,0,1460.0,929.0,348.0,232.0,363.0,912.3333333333334,693.3333333333334,556.1873185657269,1
MAT000025,CONS,2022-12-01,649,99018.48000000001,6,12,4,2022,1,0,614.0,1460.0,929.0,729.0,885.0,1001.0,757.0,427.5710467279093,1
MAT000025,CONS,2023-01-01,659,84254.77,8,1,1,2023,0,0,649.0,614.0,1460.0,462.0,712.0,907.6666666666666,743.6666666666666,478.65471201413374,1
MAT000025,CONS,2023-02-01,574,153834.94999999998,6,2,1,2023,0,0,659.0,649.0,614.0,348.0,314.0,640.6666666666666,776.5,23.629078131262435,1
MAT000025,CONS,2023-03-01,1238,245817.16,13,3,1,2023,0,0,574.0,659.0,649.0,929.0,409.0,627.3333333333334,814.1666666666666,46.45786621588756,1
MAT000025,CONS,2023-04-01,966,197211.55,9,4,2,2023,0,0,1238.0,574.0,659.0,1460.0,1075.0,823.6666666666666,865.6666666666666,361.33133455781734,1
MAT000025,CONS,2023-05-01,1777,475664.47,19,5,2,2023,0,0,966.0,1238.0,574.0,614.0,232.0,926.0,783.3333333333334,333.802336720401,1
MAT000025,CONS,2023-06-01,545,140701.41999999998,6,6,2,2023,0,1,1777.0,966.0,1238.0,649.0,729.0,1327.0,977.1666666666666,412.76022095158345,1
MAT000025,CONS,2023-07-01,778,194000.97999999998,9,7,3,2023,0,1,545.0,1777.0,966.0,659.0,462.0,1096.0,959.8333333333334,626.2036409986771,1
MAT000025,CONS,2023-08-01,1328,286149.87,12,8,3,2023,0,1,778.0,545.0,1777.0,574.0,348.0,1033.3333333333333,979.6666666666666,654.4863125637795,1
MAT000025,CONS,2023-09-01,275,95697.3,2,9,3,2023,0,0,1328.0,778.0,545.0,1238.0,929.0,883.6666666666666,1105.3333333333333,402.0526499518854,1
MAT000025,CONS,2023-10-01,1990,418921.41,13,10,4,2023,1,0,275.0,1328.0,778.0,966.0,1460.0,793.6666666666666,944.8333333333334,526.6747889669044,1
MAT000025,CONS,2023-11-01,974,207822.02,9,11,4,2023,1,0,1990.0,275.0,1328.0,1777.0,614.0,1197.6666666666667,1115.5,864.8967183041761,1
MAT000025,CONS,2023-12-01,757,295214.23,7,12,4,2023,1,0,974.0,1990.0,275.0,545.0,649.0,1079.6666666666667,981.6666666666666,862.3690238716447,1
MAT000025,CONS,2024-01-01,806,160934.41,8,1,1,2024,0,0,757.0,974.0,1990.0,778.0,659.0,1240.3333333333333,1017.0,658.2342541476654,1
MAT000025,CONS,2024-02-01,311,57783.25,3,2,1,2024,0,0,806.0,757.0,974.0,1328.0,574.0,845.6666666666666,1021.6666666666666,113.80831838373359,1
MAT000025,CONS,2024-03-01,185,14569.039999999999,3,3,1,2024,0,0,311.0,806.0,757.0,275.0,1238.0,624.6666666666666,852.1666666666666,272.74591350437,1
MAT000025,CONS,2024-04-01,134,32039.37,2,4,2,2024,0,0,185.0,311.0,806.0,1990.0,966.0,434.0,837.1666666666666,328.2636135790866,1
MAT000025,CONS,2024-05-01,743,249404.18,6,5,2,2024,0,0,134.0,185.0,311.0,974.0,1777.0,210.0,527.8333333333334,91.10982383914433,1
MAT000025,CONS,2024-06-01,183,18782.07,3,6,2,2024,0,1,743.0,134.0,185.0,757.0,545.0,354.0,489.3333333333333,337.8475987779104,1
MAT000025,CONS,2024-07-01,45,3832.4700000000003,2,7,3,2024,0,1,183.0,743.0,134.0,806.0,778.0,353.3333333333333,393.6666666666667,338.3494249046882,1
MAT000025,CONS,2024-08-01,165,32817.79,2,8,3,2024,0,1,45.0,183.0,743.0,311.0,1328.0,323.6666666666667,266.8333333333333,369.6502851795644,1
MAT000025,CONS,2024-09-01,152,23266.39,2,9,3,2024,0,0,165.0,45.0,183.0,185.0,275.0,131.0,242.5,75.01999733404364,1
MAT000025,CONS,2024-10-01,153,17799.64,2,10,4,2024,1,0,152.0,165.0,45.0,134.0,1990.0,120.66666666666667,237.0,65.85084155372084,1
MAT000025,CONS,2024-11-01,279,78290.19,1,11,4,2024,1,0,153.0,152.0,165.0,743.0,974.0,156.66666666666666,240.16666666666666,7.234178138064384,1
MAT000026,CHEM,2022-04-01,608,96556.37,6,4,2,2022,0,0,672.0,256.0,1047.0,921.0,205.0,658.3333333333334,578.0,395.6770568700355,4
MAT000026,CHEM,2022-05-01,255,52153.3,5,5,2,2022,0,0,608.0,672.0,256.0,522.0,54.0,512.0,525.8333333333334,224.00000000000003,4
MAT000026,CHEM,2022-06-01,689,148654.91,8,6,2,2022,0,1,255.0,608.0,672.0,50.0,103.0,511.6666666666667,481.3333333333333,224.57144371743559,4
MAT000026,CHEM,2022-07-01,785,171415.82,10,7,3,2022,0,1,689.0,255.0,608.0,1047.0,153.0,517.3333333333334,587.8333333333334,230.76900427339314,4
MAT000026,CHEM,2022-08-01,456,148757.53,6,8,3,2022,0,1,785.0,689.0,255.0,256.0,693.0,576.3333333333334,544.1666666666666,282.39216230861183,4
MAT000026,CHEM,2022-09-01,807,229576.78,7,9,3,2022,0,0,456.0,785.0,689.0,672.0,323.0,643.3333333333334,577.5,169.18727296499983,4
MAT000026,CHEM,2022-10-01,1118,241588.68,9,10,4,2022,1,0,807.0,456.0,785.0,608.0,921.0,682.6666666666666,600.0,196.60705311186925,4
MAT000026,CHEM,2022-11-01,591,170515.51,7,11,4,2022,1,0,1118.0,807.0,456.0,255.0,522.0,793.6666666666666,685.0,331.2013486284942,4
MAT000026,CHEM,2022-12-01,350,131462.5,4,12,4,2022,1,0,591.0,1118.0,807.0,689.0,50.0,838.6666666666666,741.0,264.9232593286844,4
MAT000026,CHEM,2023-01-01,1898,395091.06,15,1,1,2023,0,0,350.0,591.0,1118.0,785.0,1047.0,686.3333333333334,684.5,392.775168936802,4
MAT000026,CHEM,2023-02-01,842,200754.3,9,2,1,2023,0,0,1898.0,350.0,591.0,456.0,256.0,946.3333333333334,870.0,832.9299690450172,4
MAT000026,CHEM,2023-03-01,1157,253811.44,12,3,1,2023,0,0,842.0,1898.0,350.0,807.0,672.0,1030.0,934.3333333333334,790.9386828319879,4
MAT000026,CHEM,2023-04-01,810,213992.65,7,4,2,2023,0,0,1157.0,842.0,1898.0,1118.0,608.0,1299.0,992.6666666666666,542.1319027690585,4
MAT000026,CHEM,2023-05-01,332,39930.78,4,5,2,2023,0,0,810.0,1157.0,842.0,591.0,255.0,936.3333333333334,941.3333333333334,191.77156549742514,4
MAT000026,CHEM,2023-06-01,1262,317200.43,16,6,2,2023,0,1,332.0,810.0,1157.0,350.0,689.0,766.3333333333334,898.1666666666666,414.2298073935931,4
MAT000026,CHEM,2023-07-01,196,79124.39,3,7,3,2023,0,1,1262.0,332.0,810.0,1898.0,785.0,801.3333333333334,1050.1666666666667,465.06056953189784,4
MAT000026,CHEM,2023-08-01,514,190735.78,8,8,3,2023,0,1,196.0,1262.0,332.0,842.0,456.0,596.6666666666666,766.5,580.1942203549887,4
MAT000026,CHEM,2023-09-01,1176,303160.21,12,9,3,2023,0,0,514.0,196.0,1262.0,1157.0,807.0,657.3333333333334,711.8333333333334,547.2634953414426,4
MAT000026,CHEM,2023-10-01,1087,294465.62,6,10,4,2023,1,0,1176.0,514.0,196.0,810.0,1118.0,628.6666666666666,715.0,499.96133183810645,4
MAT000026,CHEM,2023-11-01,1162,231652.2,8,11,4,2023,1,0,1087.0,1176.0,514.0,332.0,591.0,925.6666666666666,761.1666666666666,359.28029911662725,4
MAT000026,CHEM,2023-12-01,1316,223265.44999999998,10,12,4,2023,1,0,1162.0,1087.0,1176.0,1262.0,350.0,1141.6666666666667,899.5,47.85742714911776,4
MAT000026,CHEM,2024-01-01,378,56283.89,4,1,1,2024,0,0,1316.0,1162.0,1087.0,196.0,1898.0,1188.3333333333333,908.5,116.74901855404663,4
MAT000026,CHEM,2024-02-01,267,31750.53,4,2,1,2024,0,0,378.0,1316.0,1162.0,514.0,842.0,952.0,938.8333333333334,503.0268382502069,4
MAT000026,CHEM,2024-03-01,196,38985.82,5,3,1,2024,0,0,267.0,378.0,1316.0,1176.0,1157.0,653.6666666666666,897.6666666666666,576.2762647665902,4
MAT000026,CHEM,2024-04-01,329,65737.65,4,4,2,2024,0,0,196.0,267.0,378.0,1087.0,810.0,280.3333333333333,734.3333333333334,91.72967531466082,4
MAT000026,CHEM,2024-05-01,582,104471.04000000001,5,5,2,2024,0,0,329.0,196.0,267.0,1162.0,332.0,264.0,608.0,66.55073252789755,4
MAT000026,CHEM,2024-06-01,23,298.31,1,6,2,2024,0,1,582.0,329.0,196.0,1316.0,1262.0,369.0,511.3333333333333,196.08416560242634,4
MAT000026,CHEM,2024-07-01,321,103865.31,3,7,3,2024,0,1,23.0,582.0,329.0,378.0,196.0,311.3333333333333,295.8333333333333,279.9184405024669,4
MAT000026,CHEM,2024-08-01,2,693.98,1,8,3,2024,0,1,321.0,23.0,582.0,267.0,514.0,308.6666666666667,286.3333333333333,279.7040102203276,4
MAT000026,CHEM,2024-09-01,107,14385.08,1,9,3,2024,0,0,2.0,321.0,23.0,196.0,1176.0,115.33333333333333,242.16666666666666,178.4217849180226,4
MAT000026,CHEM,2024-10-01,402,138840.85,2,10,4,2024,1,0,107.0,2.0,321.0,329.0,1087.0,143.33333333333334,227.33333333333334,162.5740856758331,4
MAT000026,CHEM,2024-11-01,379,142500.7,2,11,4,2024,1,0,402.0,107.0,2.0,582.0,1162.0,170.33333333333334,239.5,207.38450601077486,4
MAT000027,PACK,2022-04-01,1114,290732.0,9,4,2,2022,0,0,1254.0,633.0,226.0,1138.0,166.0,704.3333333333334,614.6666666666666,517.699076040641,0
MAT000027,PACK,2022-05-01,1093,289145.27,8,5,2,2022,0,0,1114.0,1254.0,633.0,198.0,223.0,1000.3333333333334,610.6666666666666,325.73046116894477,0
MAT000027,PACK,2022-06-01,561,117151.67000000001,6,6,2,2022,0,1,1093.0,1114.0,1254.0,239.0,135.0,1153.6666666666667,759.8333333333334,87.52333022305226,0
MAT000027,PACK,2022-07-01,350,88389.33,6,7,3,2022,0,1,561.0,1093.0,1114.0,226.0,116.0,922.6666666666666,813.5,313.38847032610096,0
MAT000027,PACK,2022-08-01,911,242774.50999999998,11,8,3,2022,0,1,350.0,561.0,1093.0,633.0,213.0,668.0,834.1666666666666,382.882488500062,0
MAT000027,PACK,2022-09-01,717,170503.65,8,9,3,2022,0,0,911.0,350.0,561.0,1254.0,434.0,607.3333333333334,880.5,283.3554893298054,0
MAT000027,PACK,2022-10-01,1820,422137.99,11,10,4,2022,1,0,717.0,911.0,350.0,1114.0,1138.0,659.3333333333334,791.0,284.9110972449712,0
MAT000027,PACK,2022-11-01,888,142367.46,10,11,4,2022,1,0,1820.0,717.0,911.0,1093.0,198.0,1149.3333333333333,908.6666666666666,588.8585002641411,0
MAT000027,PACK,2022-12-01,1018,215013.31,8,12,4,2022,1,0,888.0,1820.0,717.0,561.0,239.0,1141.6666666666667,874.5,593.6432711092863,0
MAT000027,PACK,2023-01-01,518,126591.66,4,1,1,2023,0,0,1018.0,888.0,1820.0,350.0,226.0,1242.0,950.6666666666666,504.765291992229,0
MAT000027,PACK,2023-02-01,613,137021.01,7,2,1,2023,0,0,518.0,1018.0,888.0,911.0,633.0,808.0,978.6666666666666,259.42243542145735,0
MAT000027,PACK,2023-03-01,881,225911.39,8,3,1,2023,0,0,613.0,518.0,1018.0,717.0,1254.0,716.3333333333334,929.0,265.5340530578584,0
MAT000027,PACK,2023-04-01,830,137835.05,10,4,2,2023,0,0,881.0,613.0,518.0,1820.0,1114.0,670.6666666666666,956.3333333333334,188.2454072038241,0
MAT000027,PACK,2023-05-01,693,191061.75,5,5,2,2023,0,0,830.0,881.0,613.0,888.0,1093.0,774.6666666666666,791.3333333333334,142.31069296905824,0
MAT000027,PACK,2023-06-01,217,92435.06,4,6,2,2023,0,1,693.0,830.0,881.0,1018.0,561.0,801.3333333333334,758.8333333333334,97.22311110704887,0
MAT000027,PACK,2023-07-01,1055,336975.97,14,7,3,2023,0,1,217.0,693.0,830.0,518.0,350.0,580.0,625.3333333333334,321.7436868067503,0
MAT000027,PACK,2023-08-01,872,210905.59,8,8,3,2023,0,1,1055.0,217.0,693.0,613.0,911.0,655.0,714.8333333333334,420.29037581177164,0
MAT000027,PACK,2023-09-01,987,271858.59,10,9,3,2023,0,0,872.0,1055.0,217.0,881.0,717.0,714.6666666666666,758.0,440.59770009991377,0
MAT000027,PACK,2023-10-01,1719,428453.67,12,10,4,2023,1,0,987.0,872.0,1055.0,830.0,1820.0,971.3333333333334,775.6666666666666,92.50045044935507,0
MAT000027,PACK,2023-11-01,1146,284208.26,8,11,4,2023,1,0,1719.0,987.0,872.0,693.0,888.0,1192.6666666666667,923.8333333333334,459.43044449985416,0
MAT000027,PACK,2023-12-01,964,236640.27,8,12,4,2023,1,0,1146.0,1719.0,987.0,217.0,1018.0,1284.0,999.3333333333334,385.01818138887967,0
